因子,方向
"['fund_size_neutral', 'roe', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'pe_ratio']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '成交额_std_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', 'Stochastic_K_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '成交额_mean_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', 'On_balance_value']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pb_ratio', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '成交额_std_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', 'Stochastic_K_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '成交额_mean_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', 'On_balance_value']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'pe_ratio', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', '成交额_std_5', 'Stochastic_K_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'Volume_Ratio_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'MeanAmplitude_5']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '成交额_mean_5']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', 'On_balance_value']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'Popularity_Index_20']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', 'K线长度_max_20']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', '成交额_std_10']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', 'bais_5']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', 'bais_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'bais_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '量价相关系数_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'alpha150']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_std_5']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_std_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_std_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_mean_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', '涨跌幅_mean_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_5', 'close']","['true', 'true', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '成交额_mean_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', 'On_balance_value']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Stochastic_K_20', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '成交额_mean_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', 'On_balance_value']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'Volume_Ratio_20', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '成交额_mean_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', 'On_balance_value']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'MeanAmplitude_5', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', '成交额_mean_5', 'On_balance_value']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', 'Popularity_Index_20']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_mean_5', 'K线长度_max_20']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_mean_5', '成交额_std_10']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_mean_5', 'bais_5']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_mean_5', 'bais_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', 'bais_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '量价相关系数_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', 'alpha150']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_std_5']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_std_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_std_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_mean_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', '涨跌幅_mean_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_mean_5', 'close']","['true', 'true', 'false']"
"['fund_size_neutral', 'On_balance_value', 'Popularity_Index_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'On_balance_value', 'K线长度_max_20']","['true', 'false', 'true']"
"['fund_size_neutral', 'On_balance_value', '成交额_std_10']","['true', 'false', 'true']"
"['fund_size_neutral', 'On_balance_value', 'bais_5']","['true', 'false', 'true']"
"['fund_size_neutral', 'On_balance_value', 'bais_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', 'bais_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '量价相关系数_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', 'alpha150']","['true', 'false', 'true']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_std_5']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_std_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_std_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['fund_size_neutral', 'On_balance_value', 'close']","['true', 'false', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', 'K线长度_max_20']","['true', 'true', 'true']"
"['fund_size_neutral', 'Popularity_Index_20', '成交额_std_10']","['true', 'true', 'true']"
"['fund_size_neutral', 'Popularity_Index_20', 'bais_5']","['true', 'true', 'true']"
"['fund_size_neutral', 'Popularity_Index_20', 'bais_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', 'bais_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '量价相关系数_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', 'alpha150']","['true', 'true', 'true']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_std_5']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_std_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_std_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_mean_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', '涨跌幅_mean_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'Popularity_Index_20', 'close']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '成交额_std_10']","['true', 'true', 'true']"
"['fund_size_neutral', 'K线长度_max_20', 'bais_5']","['true', 'true', 'true']"
"['fund_size_neutral', 'K线长度_max_20', 'bais_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', 'bais_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '量价相关系数_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', 'alpha150']","['true', 'true', 'true']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_std_5']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_std_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_std_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_mean_10']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', '涨跌幅_mean_20']","['true', 'true', 'false']"
"['fund_size_neutral', 'K线长度_max_20', 'close']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', 'bais_5']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_10', 'bais_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', 'bais_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '量价相关系数_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', 'alpha150']","['true', 'true', 'true']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_std_5']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_std_10']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_std_20']","['true', 'true', 'false']"
"['fund_size_neutral', '成交额_std_10', '涨跌幅_mean_10']","['true', 'true', 'false']"
