因子,方向
"['pb_ratio', 'bais_20']","['false', 'false']"
"['pb_ratio', '涨跌幅_10']","['false', 'false']"
"['pb_ratio', '涨跌幅_20']","['false', 'false']"
"['pb_ratio', '量价相关系数_10']","['false', 'false']"
"['pb_ratio', 'alpha150']","['false', 'true']"
"['pb_ratio', '涨跌幅_std_5']","['false', 'false']"
"['pb_ratio', '涨跌幅_std_10']","['false', 'false']"
"['pb_ratio', '涨跌幅_std_20']","['false', 'false']"
"['pb_ratio', '涨跌幅_mean_10']","['false', 'false']"
"['pb_ratio', '涨跌幅_mean_20']","['false', 'false']"
"['pb_ratio', 'close']","['false', 'false']"
"['pe_ratio', '成交额_std_5']","['false', 'true']"
"['pe_ratio', 'Stochastic_K_20']","['false', 'false']"
"['pe_ratio', 'Volume_Ratio_20']","['false', 'false']"
"['pe_ratio', 'MeanAmplitude_5']","['false', 'false']"
"['pe_ratio', '成交额_mean_5']","['false', 'true']"
"['pe_ratio', 'On_balance_value']","['false', 'false']"
"['pe_ratio', 'Popularity_Index_20']","['false', 'true']"
"['pe_ratio', 'K线长度_max_20']","['false', 'true']"
"['pe_ratio', '成交额_std_10']","['false', 'true']"
"['pe_ratio', 'bais_5']","['false', 'true']"
"['pe_ratio', 'bais_10']","['false', 'false']"
"['pe_ratio', 'bais_20']","['false', 'false']"
"['pe_ratio', '涨跌幅_10']","['false', 'false']"
"['pe_ratio', '涨跌幅_20']","['false', 'false']"
"['pe_ratio', '量价相关系数_10']","['false', 'false']"
"['pe_ratio', 'alpha150']","['false', 'true']"
"['pe_ratio', '涨跌幅_std_5']","['false', 'false']"
"['pe_ratio', '涨跌幅_std_10']","['false', 'false']"
"['pe_ratio', '涨跌幅_std_20']","['false', 'false']"
"['pe_ratio', '涨跌幅_mean_10']","['false', 'false']"
"['pe_ratio', '涨跌幅_mean_20']","['false', 'false']"
"['pe_ratio', 'close']","['false', 'false']"
"['成交额_std_5', 'Stochastic_K_20']","['true', 'false']"
"['成交额_std_5', 'Volume_Ratio_20']","['true', 'false']"
"['成交额_std_5', 'MeanAmplitude_5']","['true', 'false']"
"['成交额_std_5', '成交额_mean_5']","['true', 'true']"
"['成交额_std_5', 'On_balance_value']","['true', 'false']"
"['成交额_std_5', 'Popularity_Index_20']","['true', 'true']"
"['成交额_std_5', 'K线长度_max_20']","['true', 'true']"
"['成交额_std_5', '成交额_std_10']","['true', 'true']"
"['成交额_std_5', 'bais_5']","['true', 'true']"
"['成交额_std_5', 'bais_10']","['true', 'false']"
"['成交额_std_5', 'bais_20']","['true', 'false']"
"['成交额_std_5', '涨跌幅_10']","['true', 'false']"
"['成交额_std_5', '涨跌幅_20']","['true', 'false']"
"['成交额_std_5', '量价相关系数_10']","['true', 'false']"
"['成交额_std_5', 'alpha150']","['true', 'true']"
"['成交额_std_5', '涨跌幅_std_5']","['true', 'false']"
"['成交额_std_5', '涨跌幅_std_10']","['true', 'false']"
"['成交额_std_5', '涨跌幅_std_20']","['true', 'false']"
"['成交额_std_5', '涨跌幅_mean_10']","['true', 'false']"
"['成交额_std_5', '涨跌幅_mean_20']","['true', 'false']"
"['成交额_std_5', 'close']","['true', 'false']"
"['Stochastic_K_20', 'Volume_Ratio_20']","['false', 'false']"
"['Stochastic_K_20', 'MeanAmplitude_5']","['false', 'false']"
"['Stochastic_K_20', '成交额_mean_5']","['false', 'true']"
"['Stochastic_K_20', 'On_balance_value']","['false', 'false']"
"['Stochastic_K_20', 'Popularity_Index_20']","['false', 'true']"
"['Stochastic_K_20', 'K线长度_max_20']","['false', 'true']"
"['Stochastic_K_20', '成交额_std_10']","['false', 'true']"
"['Stochastic_K_20', 'bais_5']","['false', 'true']"
"['Stochastic_K_20', 'bais_10']","['false', 'false']"
"['Stochastic_K_20', 'bais_20']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_10']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_20']","['false', 'false']"
"['Stochastic_K_20', '量价相关系数_10']","['false', 'false']"
"['Stochastic_K_20', 'alpha150']","['false', 'true']"
"['Stochastic_K_20', '涨跌幅_std_5']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_std_10']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_std_20']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_mean_10']","['false', 'false']"
"['Stochastic_K_20', '涨跌幅_mean_20']","['false', 'false']"
"['Stochastic_K_20', 'close']","['false', 'false']"
"['Volume_Ratio_20', 'MeanAmplitude_5']","['false', 'false']"
"['Volume_Ratio_20', '成交额_mean_5']","['false', 'true']"
"['Volume_Ratio_20', 'On_balance_value']","['false', 'false']"
"['Volume_Ratio_20', 'Popularity_Index_20']","['false', 'true']"
"['Volume_Ratio_20', 'K线长度_max_20']","['false', 'true']"
"['Volume_Ratio_20', '成交额_std_10']","['false', 'true']"
"['Volume_Ratio_20', 'bais_5']","['false', 'true']"
"['Volume_Ratio_20', 'bais_10']","['false', 'false']"
"['Volume_Ratio_20', 'bais_20']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_10']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_20']","['false', 'false']"
"['Volume_Ratio_20', '量价相关系数_10']","['false', 'false']"
"['Volume_Ratio_20', 'alpha150']","['false', 'true']"
"['Volume_Ratio_20', '涨跌幅_std_5']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_std_10']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_std_20']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_mean_10']","['false', 'false']"
"['Volume_Ratio_20', '涨跌幅_mean_20']","['false', 'false']"
"['Volume_Ratio_20', 'close']","['false', 'false']"
"['MeanAmplitude_5', '成交额_mean_5']","['false', 'true']"
"['MeanAmplitude_5', 'On_balance_value']","['false', 'false']"
"['MeanAmplitude_5', 'Popularity_Index_20']","['false', 'true']"
"['MeanAmplitude_5', 'K线长度_max_20']","['false', 'true']"
"['MeanAmplitude_5', '成交额_std_10']","['false', 'true']"
"['MeanAmplitude_5', 'bais_5']","['false', 'true']"
"['MeanAmplitude_5', 'bais_10']","['false', 'false']"
"['MeanAmplitude_5', 'bais_20']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_10']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_20']","['false', 'false']"
"['MeanAmplitude_5', '量价相关系数_10']","['false', 'false']"
"['MeanAmplitude_5', 'alpha150']","['false', 'true']"
"['MeanAmplitude_5', '涨跌幅_std_5']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_std_10']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_std_20']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_mean_10']","['false', 'false']"
"['MeanAmplitude_5', '涨跌幅_mean_20']","['false', 'false']"
"['MeanAmplitude_5', 'close']","['false', 'false']"
"['成交额_mean_5', 'On_balance_value']","['true', 'false']"
"['成交额_mean_5', 'Popularity_Index_20']","['true', 'true']"
"['成交额_mean_5', 'K线长度_max_20']","['true', 'true']"
"['成交额_mean_5', '成交额_std_10']","['true', 'true']"
"['成交额_mean_5', 'bais_5']","['true', 'true']"
"['成交额_mean_5', 'bais_10']","['true', 'false']"
"['成交额_mean_5', 'bais_20']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_10']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_20']","['true', 'false']"
"['成交额_mean_5', '量价相关系数_10']","['true', 'false']"
"['成交额_mean_5', 'alpha150']","['true', 'true']"
"['成交额_mean_5', '涨跌幅_std_5']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_std_10']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_std_20']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_mean_10']","['true', 'false']"
"['成交额_mean_5', '涨跌幅_mean_20']","['true', 'false']"
"['成交额_mean_5', 'close']","['true', 'false']"
"['On_balance_value', 'Popularity_Index_20']","['false', 'true']"
"['On_balance_value', 'K线长度_max_20']","['false', 'true']"
"['On_balance_value', '成交额_std_10']","['false', 'true']"
"['On_balance_value', 'bais_5']","['false', 'true']"
"['On_balance_value', 'bais_10']","['false', 'false']"
"['On_balance_value', 'bais_20']","['false', 'false']"
"['On_balance_value', '涨跌幅_10']","['false', 'false']"
"['On_balance_value', '涨跌幅_20']","['false', 'false']"
"['On_balance_value', '量价相关系数_10']","['false', 'false']"
"['On_balance_value', 'alpha150']","['false', 'true']"
"['On_balance_value', '涨跌幅_std_5']","['false', 'false']"
"['On_balance_value', '涨跌幅_std_10']","['false', 'false']"
"['On_balance_value', '涨跌幅_std_20']","['false', 'false']"
"['On_balance_value', '涨跌幅_mean_10']","['false', 'false']"
"['On_balance_value', '涨跌幅_mean_20']","['false', 'false']"
"['On_balance_value', 'close']","['false', 'false']"
"['Popularity_Index_20', 'K线长度_max_20']","['true', 'true']"
"['Popularity_Index_20', '成交额_std_10']","['true', 'true']"
"['Popularity_Index_20', 'bais_5']","['true', 'true']"
"['Popularity_Index_20', 'bais_10']","['true', 'false']"
"['Popularity_Index_20', 'bais_20']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_10']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_20']","['true', 'false']"
"['Popularity_Index_20', '量价相关系数_10']","['true', 'false']"
"['Popularity_Index_20', 'alpha150']","['true', 'true']"
"['Popularity_Index_20', '涨跌幅_std_5']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_std_10']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_std_20']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_mean_10']","['true', 'false']"
"['Popularity_Index_20', '涨跌幅_mean_20']","['true', 'false']"
"['Popularity_Index_20', 'close']","['true', 'false']"
"['K线长度_max_20', '成交额_std_10']","['true', 'true']"
"['K线长度_max_20', 'bais_5']","['true', 'true']"
"['K线长度_max_20', 'bais_10']","['true', 'false']"
"['K线长度_max_20', 'bais_20']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_10']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_20']","['true', 'false']"
"['K线长度_max_20', '量价相关系数_10']","['true', 'false']"
"['K线长度_max_20', 'alpha150']","['true', 'true']"
"['K线长度_max_20', '涨跌幅_std_5']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_std_10']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_std_20']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_mean_10']","['true', 'false']"
"['K线长度_max_20', '涨跌幅_mean_20']","['true', 'false']"
"['K线长度_max_20', 'close']","['true', 'false']"
"['成交额_std_10', 'bais_5']","['true', 'true']"
"['成交额_std_10', 'bais_10']","['true', 'false']"
"['成交额_std_10', 'bais_20']","['true', 'false']"
"['成交额_std_10', '涨跌幅_10']","['true', 'false']"
"['成交额_std_10', '涨跌幅_20']","['true', 'false']"
"['成交额_std_10', '量价相关系数_10']","['true', 'false']"
"['成交额_std_10', 'alpha150']","['true', 'true']"
"['成交额_std_10', '涨跌幅_std_5']","['true', 'false']"
"['成交额_std_10', '涨跌幅_std_10']","['true', 'false']"
"['成交额_std_10', '涨跌幅_std_20']","['true', 'false']"
"['成交额_std_10', '涨跌幅_mean_10']","['true', 'false']"
"['成交额_std_10', '涨跌幅_mean_20']","['true', 'false']"
"['成交额_std_10', 'close']","['true', 'false']"
"['bais_5', 'bais_10']","['true', 'false']"
"['bais_5', 'bais_20']","['true', 'false']"
"['bais_5', '涨跌幅_10']","['true', 'false']"
"['bais_5', '涨跌幅_20']","['true', 'false']"
"['bais_5', '量价相关系数_10']","['true', 'false']"
"['bais_5', 'alpha150']","['true', 'true']"
"['bais_5', '涨跌幅_std_5']","['true', 'false']"
"['bais_5', '涨跌幅_std_10']","['true', 'false']"
"['bais_5', '涨跌幅_std_20']","['true', 'false']"
"['bais_5', '涨跌幅_mean_10']","['true', 'false']"
"['bais_5', '涨跌幅_mean_20']","['true', 'false']"
"['bais_5', 'close']","['true', 'false']"
"['bais_10', 'bais_20']","['false', 'false']"
"['bais_10', '涨跌幅_10']","['false', 'false']"
"['bais_10', '涨跌幅_20']","['false', 'false']"
"['bais_10', '量价相关系数_10']","['false', 'false']"
"['bais_10', 'alpha150']","['false', 'true']"
"['bais_10', '涨跌幅_std_5']","['false', 'false']"
"['bais_10', '涨跌幅_std_10']","['false', 'false']"
"['bais_10', '涨跌幅_std_20']","['false', 'false']"
"['bais_10', '涨跌幅_mean_10']","['false', 'false']"
"['bais_10', '涨跌幅_mean_20']","['false', 'false']"
"['bais_10', 'close']","['false', 'false']"
"['bais_20', '涨跌幅_10']","['false', 'false']"
"['bais_20', '涨跌幅_20']","['false', 'false']"
"['bais_20', '量价相关系数_10']","['false', 'false']"
"['bais_20', 'alpha150']","['false', 'true']"
"['bais_20', '涨跌幅_std_5']","['false', 'false']"
"['bais_20', '涨跌幅_std_10']","['false', 'false']"
"['bais_20', '涨跌幅_std_20']","['false', 'false']"
"['bais_20', '涨跌幅_mean_10']","['false', 'false']"
"['bais_20', '涨跌幅_mean_20']","['false', 'false']"
"['bais_20', 'close']","['false', 'false']"
"['涨跌幅_10', '涨跌幅_20']","['false', 'false']"
"['涨跌幅_10', '量价相关系数_10']","['false', 'false']"
"['涨跌幅_10', 'alpha150']","['false', 'true']"
"['涨跌幅_10', '涨跌幅_std_5']","['false', 'false']"
"['涨跌幅_10', '涨跌幅_std_10']","['false', 'false']"
"['涨跌幅_10', '涨跌幅_std_20']","['false', 'false']"
"['涨跌幅_10', '涨跌幅_mean_10']","['false', 'false']"
"['涨跌幅_10', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_10', 'close']","['false', 'false']"
"['涨跌幅_20', '量价相关系数_10']","['false', 'false']"
"['涨跌幅_20', 'alpha150']","['false', 'true']"
"['涨跌幅_20', '涨跌幅_std_5']","['false', 'false']"
"['涨跌幅_20', '涨跌幅_std_10']","['false', 'false']"
"['涨跌幅_20', '涨跌幅_std_20']","['false', 'false']"
"['涨跌幅_20', '涨跌幅_mean_10']","['false', 'false']"
"['涨跌幅_20', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_20', 'close']","['false', 'false']"
"['量价相关系数_10', 'alpha150']","['false', 'true']"
"['量价相关系数_10', '涨跌幅_std_5']","['false', 'false']"
"['量价相关系数_10', '涨跌幅_std_10']","['false', 'false']"
"['量价相关系数_10', '涨跌幅_std_20']","['false', 'false']"
"['量价相关系数_10', '涨跌幅_mean_10']","['false', 'false']"
"['量价相关系数_10', '涨跌幅_mean_20']","['false', 'false']"
"['量价相关系数_10', 'close']","['false', 'false']"
"['alpha150', '涨跌幅_std_5']","['true', 'false']"
"['alpha150', '涨跌幅_std_10']","['true', 'false']"
"['alpha150', '涨跌幅_std_20']","['true', 'false']"
"['alpha150', '涨跌幅_mean_10']","['true', 'false']"
"['alpha150', '涨跌幅_mean_20']","['true', 'false']"
"['alpha150', 'close']","['true', 'false']"
"['涨跌幅_std_5', '涨跌幅_std_10']","['false', 'false']"
"['涨跌幅_std_5', '涨跌幅_std_20']","['false', 'false']"
"['涨跌幅_std_5', '涨跌幅_mean_10']","['false', 'false']"
"['涨跌幅_std_5', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_std_5', 'close']","['false', 'false']"
"['涨跌幅_std_10', '涨跌幅_std_20']","['false', 'false']"
"['涨跌幅_std_10', '涨跌幅_mean_10']","['false', 'false']"
"['涨跌幅_std_10', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_std_10', 'close']","['false', 'false']"
"['涨跌幅_std_20', '涨跌幅_mean_10']","['false', 'false']"
"['涨跌幅_std_20', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_std_20', 'close']","['false', 'false']"
"['涨跌幅_mean_10', '涨跌幅_mean_20']","['false', 'false']"
"['涨跌幅_mean_10', 'close']","['false', 'false']"
"['涨跌幅_mean_20', 'close']","['false', 'false']"
